Pos,ID,Name,BV,SV,Team,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts
M,479,Dendoncker,4.8,4.8,Aston Villa,8,0.31,13,0.48,14,0.51,16,0.54,19,0.66,17,0.64,22,0.74,19,0.64
M,480,Neves,5.5,5.5,Wolves,81,2.24,79,2.41,76,2.14,76,2.98,76,2.40,77,2.78,74,2.41,74,2.50
M,481,Hwang,5.7,5.7,Wolves,26,1.27,21,1.18,22,1.09,24,1.58,26,1.39,26,1.64,25,1.39,24,1.40
D,482,Semedo,5.0,5.0,Wolves,71,1.35,68,2.09,67,1.59,67,3.20,64,2.24,64,2.61,66,2.16,65,2.48
M,483,Podence,5.5,5.5,Wolves,31,1.34,32,1.53,31,1.33,33,1.96,34,1.62,36,1.95,35,1.70,36,1.76
D,484,Kilman,4.5,4.5,Wolves,87,1.45,83,2.32,81,1.71,78,3.44,79,2.54,79,2.96,79,2.36,78,2.75
M,485,Cundle,4.4,4.4,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,486,Neto,5.2,5.2,Wolves,68,2.59,66,2.88,63,2.44,61,3.58,62,2.82,60,3.25,59,2.79,62,3.00
D,487,Aït-Nouri,4.4,4.4,Wolves,34,0.73,37,1.21,43,1.07,42,2.09,43,1.52,45,1.89,43,1.47,41,1.63
F,488,Fabio Silva,5.5,5.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,489,Toti,3.9,3.9,Wolves,9,0.21,17,0.50,18,0.44,21,0.95,20,0.67,23,0.91,21,0.69,23,0.87
M,490,Chiquinho,5.0,5.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,491,Adama,5.5,5.5,Wolves,6,0.31,6,0.32,7,0.36,7,0.47,8,0.43,8,0.47,9,0.48,8,0.44
G,492,Šarkić,4.0,4.0,Wolves,1,0.03,1,0.06,2,0.06,2,0.10,1,0.06,3,0.12,4,0.17,4,0.15
M,493,Gibbs-White,5.5,5.5,Nott'm Forest,71,3.28,69,2.74,69,3.06,68,2.63,69,2.48,67,2.41,64,2.20,63,2.87
D,494,Mosquera,3.9,3.9,Wolves,1,0.04,3,0.11,6,0.15,5,0.22,6,0.19,6,0.22,5,0.17,7,0.26
G,495,Matthews,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,496,Plange,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,497,Adrián,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.04,0,0.01
D,498,R.Williams,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,499,Davies,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,500,Van den Berg,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,501,Phillips,4.0,4.0,Liverpool,0,0.00,3,0.15,1,0.05,1,0.04,1,0.03,1,0.05,1,0.07,1,0.05
G,502,Carson,3.9,3.9,Man City,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00,0,0.01,0,0.01,0,0.00
M,503,Moutinho,4.9,4.9,Wolves,81,2.27,79,2.46,76,2.17,76,2.95,73,2.36,75,2.72,75,2.44,72,2.44
D,504,Malacia,4.4,4.4,Man Utd,0,0.00,74,1.23,73,2.94,71,2.88,72,2.42,68,1.75,68,2.83,67,2.35
M,505,Rothwell,4.9,4.9,Bournemouth,0,0.00,3,0.14,10,0.47,19,0.80,22,1.00,21,0.86,24,0.98,21,0.91
M,506,Adams,5.0,5.0,Leeds,0,0.00,81,2.27,78,2.09,77,1.99,75,2.01,75,2.17,75,1.77,76,2.34
D,507,Niakhaté,4.4,4.4,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,7,0.14,27,0.85
M,508,Sinisterra,6.5,6.5,Leeds,0,0.00,68,3.17,66,2.70,64,2.56,62,2.64,63,3.05,62,2.17,62,3.21
M,509,Downes,4.4,4.4,West Ham,4,0.16,6,0.24,8,0.32,8,0.33,9,0.34,10,0.42,10,0.38,12,0.45
D,510,Hickey,5.0,5.0,Brentford,69,1.84,67,2.62,67,1.83,61,2.21,65,1.84,62,1.87,63,2.49,64,2.35
D,511,Richards,4.4,4.4,Nott'm Forest,0,0.00,1,0.04,4,0.17,7,0.27,8,0.29,10,0.32,10,0.32,10,0.41
M,512,Aribo,5.4,5.4,Southampton,71,2.63,67,2.89,68,2.00,63,2.56,63,2.60,64,2.32,63,2.37,63,2.50
D,513,Lenglet,4.8,4.8,Spurs,40,1.71,44,1.10,45,1.48,44,2.02,47,1.26,45,1.75,46,1.97,44,1.19
M,514,C.Doucouré,5.0,5.0,Crystal Palace,0,0.00,82,2.21,79,2.43,76,2.15,74,2.23,75,2.16,73,2.24,72,1.97
M,515,Lewis-Potter,5.3,5.3,Brentford,23,1.11,19,1.07,20,0.97,22,1.18,22,1.07,20,1.01,21,1.17,23,1.27
D,516,Collins,4.5,4.5,Wolves,86,1.45,83,2.44,81,1.81,82,3.90,80,2.71,77,3.14,78,2.51,77,2.90
G,517,Strakosha,4.4,4.4,Brentford,0,0.02,2,0.08,3,0.11,3,0.13,4,0.16,4,0.15,5,0.19,5,0.21
G,518,Hennessey,4.0,4.0,Nott'm Forest,2,0.09,3,0.10,3,0.13,2,0.09,4,0.15,5,0.17,5,0.17,5,0.20
M,519,Eriksen,6.3,6.3,Man Utd,0,0.00,62,2.11,60,2.80,59,2.85,62,2.77,60,2.28,60,2.98,58,2.63
D,520,Koulibaly,5.5,5.5,Chelsea,0,0.00,71,2.99,68,3.33,68,2.73,70,2.84,66,2.62,65,2.49,66,2.44
M,521,Francois,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,522,Spence,4.2,4.2,Spurs,1,0.03,2,0.06,3,0.12,4,0.19,4,0.14,3,0.14,4,0.17,4,0.15
D,523,Toffolo,4.5,4.5,Nott'm Forest,8,0.33,8,0.28,8,0.31,6,0.22,9,0.27,7,0.18,8,0.19,7,0.27
M,524,O'Brien,5.0,5.0,Nott'm Forest,16,0.62,16,0.55,17,0.61,19,0.65,18,0.59,20,0.66,22,0.70,21,0.80
D,525,Augustinsson,4.3,4.3,Aston Villa,5,0.17,8,0.26,9,0.32,9,0.27,10,0.31,9,0.34,10,0.29,11,0.33
D,526,Mee,4.5,4.5,Brentford,83,2.29,79,3.26,69,1.97,66,2.48,63,1.82,65,2.03,61,2.58,60,2.32
M,527,Lingard,5.7,5.7,Nott'm Forest,52,2.73,52,2.37,49,2.48,50,2.19,44,1.89,48,2.01,49,1.91,48,2.49
F,528,Mara,5.5,5.5,Southampton,24,1.27,24,1.49,27,1.18,30,1.68,28,1.61,28,1.45,26,1.39,27,1.54
F,529,Scamacca,6.7,6.7,West Ham,28,1.69,21,1.39,21,1.50,21,1.36,24,1.20,22,1.65,23,1.27,24,1.55
D,530,Richards,4.4,4.4,Crystal Palace,0,0.00,14,0.42,12,0.47,12,0.39,10,0.39,12,0.42,14,0.56,14,0.42
D,531,Vinagre,4.3,4.3,Everton,11,0.40,12,0.40,14,0.46,16,0.40,16,0.48,18,0.77,20,0.70,20,0.84
D,532,Mbabu,4.4,4.4,Fulham,43,1.68,43,1.55,40,1.20,43,2.09,40,1.55,42,1.36,43,1.91,43,0.79
D,533,Martínez,4.5,4.5,Man Utd,0,0.00,73,1.29,72,3.01,73,2.98,71,2.42,68,1.82,67,2.80,65,2.35
M,534,McNeil,5.2,5.2,Everton,38,1.69,39,1.66,39,1.67,39,1.47,40,1.58,41,1.84,40,1.68,41,1.88
M,535,Tavernier,4.9,4.9,Bournemouth,68,2.23,67,2.64,62,2.44,61,2.14,61,2.39,57,1.92,61,2.08,58,2.06
M,536,Mangala,4.9,4.9,Nott'm Forest,34,1.32,60,2.04,57,2.10,57,1.94,57,1.85,54,1.76,52,1.65,50,1.87
D,537,Kesler Hayden,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,538,Young,4.4,4.4,Aston Villa,3,0.13,4,0.15,6,0.27,5,0.19,7,0.30,7,0.35,7,0.25,7,0.27
D,539,Hill,4.4,4.4,Bournemouth,1,0.05,3,0.12,4,0.14,3,0.11,4,0.15,4,0.12,4,0.13,5,0.15
D,540,Stevens,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,541,Dervişoğlu,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,542,Scherpen,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,543,Clarke,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,544,Van Hecke,4.0,4.0,Brighton,0,0.00,14,0.32,16,0.57,16,0.58,17,0.88,20,0.39,20,0.69,20,0.78
D,545,Emerson,4.0,4.0,West Ham,45,1.94,38,1.88,36,1.74,40,1.59,36,0.88,37,2.04,36,1.11,35,1.69
M,546,Harris,4.5,4.5,Fulham,0,0.02,1,0.06,1,0.06,2,0.10,2,0.10,4,0.16,3,0.12,3,0.11
D,547,Drameh,4.0,4.0,Leeds,0,0.00,2,0.07,3,0.09,4,0.10,5,0.12,6,0.20,6,0.13,5,0.19
G,548,Iversen,3.9,3.9,Leicester,1,0.05,4,0.15,4,0.16,6,0.25,7,0.27,6,0.25,7,0.26,8,0.33
M,549,Praet,4.9,4.9,Leicester,17,0.79,20,1.10,19,0.98,21,1.05,24,1.26,23,1.07,23,0.96,23,1.11
M,550,Amad,4.4,4.4,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,551,Iqbal,4.3,4.3,Man Utd,0,0.00,0,0.01,1,0.03,0,0.02,1,0.05,1,0.03,1,0.04,1,0.03
M,552,Anderson,4.5,4.5,Newcastle,12,0.60,8,0.34,10,0.45,11,0.47,11,0.50,12,0.48,13,0.58,13,0.56
M,553,Hammond,4.4,4.4,Nott'm Forest,0,0.00,0,0.00,0,0.00,1,0.02,0,0.00,0,0.01,0,0.01,0,0.02
M,554,Bryan,5.0,5.0,Spurs,4,0.33,4,0.27,6,0.39,8,0.58,6,0.39,7,0.51,8,0.57,7,0.46
D,555,Ashby,4.0,4.0,West Ham,7,0.28,3,0.14,4,0.19,4,0.17,6,0.15,5,0.27,5,0.16,4,0.19
M,556,Coventry,4.4,4.4,West Ham,0,0.00,0,0.01,1,0.06,1,0.04,1,0.06,2,0.09,2,0.07,2,0.07
G,557,Smith,4.0,4.0,Wolves,0,0.00,0,0.02,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
D,558,Bueno,4.0,4.0,Wolves,9,0.20,9,0.29,9,0.24,9,0.41,11,0.38,11,0.44,11,0.37,12,0.44
D,559,Colwill,4.4,4.4,Brighton,0,0.00,17,0.39,22,0.74,24,0.87,25,1.23,25,0.48,27,0.94,25,0.96
M,560,Mills,4.5,4.5,Everton,3,0.15,2,0.07,2,0.10,2,0.09,3,0.11,3,0.13,2,0.10,2,0.10
M,561,Warrington,4.4,4.4,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,562,Solomon,4.9,4.9,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,563,Chambers,4.0,4.0,Liverpool,0,0.00,2,0.11,1,0.03,1,0.02,0,0.02,0,0.01,1,0.06,1,0.03
M,564,Bajcetic,4.5,4.5,Liverpool,0,0.00,2,0.10,1,0.03,0,0.02,0,0.02,1,0.03,0,0.01,1,0.04
M,565,Gray,4.5,4.5,Leeds,0,0.00,0,0.01,0,0.01,0,0.02,0,0.01,0,0.02,0,0.01,1,0.03
M,566,Hodge,4.4,4.4,Wolves,1,0.02,1,0.05,2,0.07,2,0.10,2,0.10,2,0.09,3,0.14,3,0.12
M,567,Ronan,4.4,4.4,Wolves,15,0.58,15,0.62,21,0.77,18,0.85,20,0.79,19,0.84,18,0.73,19,0.79
M,568,Campbell,4.4,4.4,Wolves,5,0.21,7,0.28,9,0.34,8,0.37,10,0.42,10,0.44,10,0.40,10,0.42
M,569,Garnacho,4.4,4.4,Man Utd,0,0.00,2,0.09,2,0.12,3,0.17,3,0.14,3,0.16,4,0.20,4,0.20
M,570,Garner,4.5,4.5,Everton,2,0.11,2,0.09,2,0.10,3,0.13,4,0.16,4,0.17,3,0.14,3,0.16
G,571,Randolph,4.0,4.0,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,0,0.02,0,0.00
M,572,Oko-Flex,4.4,4.4,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,573,Lewis,4.0,4.0,Man City,9,0.43,5,0.25,6,0.35,4,0.14,0,0.00,4,0.20,6,0.29,5,0.28
G,574,Neto,4.5,4.5,Bournemouth,17,0.62,19,0.74,19,0.73,22,0.83,22,0.87,23,0.81,25,0.91,25,0.93
M,575,Cornet,5.9,5.9,West Ham,15,0.79,16,0.93,18,1.06,19,1.01,20,0.91,21,1.30,22,1.07,23,1.26
D,576,Senesi,4.5,4.5,Bournemouth,34,0.87,37,1.27,35,1.21,37,1.07,41,1.42,40,1.01,39,0.99,40,1.12
M,577,Onana,4.9,4.9,Everton,31,1.17,21,0.77,23,0.84,23,0.78,26,0.90,25,0.96,23,0.84,25,1.01
G,578,Robles,4.0,4.0,Leeds,0,0.00,0,0.01,0,0.01,0,0.01,0,0.00,0,0.02,0,0.02,1,0.03
M,579,Guedes,6.0,6.0,Wolves,74,2.82,72,3.18,70,2.72,70,4.23,67,3.09,68,3.78,67,3.23,68,3.34
M,580,Damsgaard,5.3,5.3,Brentford,25,1.22,39,2.03,42,1.84,39,1.92,39,1.76,40,1.89,40,2.10,39,2.05
G,581,Smithies,4.0,4.0,Leicester,0,0.00,0,0.01,0,0.01,0,0.01,0,0.02,0,0.00,0,0.01,0,0.02
M,582,Freuler,5.0,5.0,Nott'm Forest,63,2.15,59,1.87,57,1.92,56,1.77,56,1.70,56,1.67,57,1.64,54,1.87
M,583,Kouyaté,4.5,4.5,Nott'm Forest,49,1.66,51,1.58,48,1.57,50,1.54,49,1.46,47,1.39,49,1.41,45,1.50
M,584,Clark,4.5,4.5,Liverpool,0,0.00,2,0.09,1,0.03,0,0.01,0,0.03,1,0.03,1,0.03,0,0.01
F,585,Dennis,5.9,5.9,Nott'm Forest,29,1.46,30,1.34,31,1.47,30,1.29,31,1.26,32,1.31,32,1.25,35,1.69
D,586,Estupiñán,4.5,4.5,Brighton,0,0.00,62,1.62,56,2.34,57,2.50,59,3.52,56,1.18,56,2.30,54,2.44
D,587,Sergio Gómez,4.5,4.5,Man City,23,1.25,15,0.78,13,0.77,9,0.32,0,0.00,8,0.41,10,0.51,11,0.62
D,588,Kehrer,4.5,4.5,West Ham,74,2.64,66,2.64,64,2.50,64,1.98,59,1.02,57,2.62,48,1.09,50,1.99
M,589,Matheus,5.0,5.0,Wolves,71,2.01,67,2.12,66,1.93,66,2.56,66,2.13,64,2.33,65,2.12,67,2.23
G,590,Whitworth,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,591,Ablade,4.5,4.5,Fulham,1,0.04,1,0.09,1,0.08,1,0.09,1,0.07,3,0.17,2,0.12,2,0.08
G,592,H.Davies,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,593,Casemiro,5.0,5.0,Man Utd,0,0.00,70,1.86,68,2.34,68,2.40,67,2.21,67,1.97,65,2.32,64,2.14
F,594,Isak,7.0,7.0,Newcastle,69,4.96,66,3.87,66,4.43,65,3.28,60,4.04,59,2.94,58,3.80,59,3.50
D,595,Zanka,4.0,4.0,Brentford,19,0.53,22,0.84,17,0.47,15,0.49,12,0.32,14,0.42,16,0.58,12,0.41
F,596,Ferguson,4.5,4.5,Brighton,0,0.00,0,0.03,1,0.04,1,0.04,1,0.07,1,0.06,1,0.08,2,0.13
F,597,Saydee,4.5,4.5,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,598,Bevan,4.0,4.0,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,599,Gomes,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,600,Knight,4.5,4.5,Man City,2,0.10,3,0.15,6,0.33,5,0.26,0,0.00,6,0.34,7,0.40,9,0.52
M,601,Rodney,4.5,4.5,Crystal Palace,0,0.00,1,0.04,1,0.07,1,0.06,2,0.08,1,0.05,2,0.10,2,0.10
D,602,Renan Lodi,4.5,4.5,Nott'm Forest,81,3.06,79,2.23,76,2.75,75,2.23,72,1.87,71,1.42,71,1.25,72,2.66
M,603,Paquetá,6.0,6.0,West Ham,63,2.61,60,2.67,58,2.67,58,2.41,57,1.94,57,2.81,58,2.13,56,2.50
M,604,Phillips,4.5,4.5,Crystal Palace,0,0.00,1,0.06,2,0.08,1,0.06,2,0.08,2,0.08,2,0.09,2,0.09
D,605,Welch,4.0,4.0,Everton,2,0.09,1,0.06,1,0.05,2,0.07,2,0.07,2,0.07,2,0.08,2,0.10
M,606,Vale,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,607,Smith,4.5,4.5,Arsenal,1,0.07,1,0.04,1,0.06,1,0.06,0,0.00,1,0.07,2,0.09,1,0.06
F,608,Kalajdžić,5.5,5.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,609,Antony,7.5,7.5,Man Utd,0,0.00,64,2.23,63,2.94,60,2.93,60,2.71,60,2.33,58,2.88,59,2.65
D,610,Akanji,5.0,5.0,Man City,15,0.71,14,0.60,17,0.87,12,0.39,0,0.00,9,0.44,9,0.44,13,0.67
M,611,Gueye,5.0,5.0,Everton,68,2.26,61,1.98,63,2.00,60,1.77,61,1.87,59,2.05,63,2.02,58,2.02
D,612,Faes,4.5,4.5,Leicester,26,0.57,27,1.19,29,1.10,34,1.32,31,1.19,34,1.08,30,0.57,33,1.13
D,613,Kurzawa,4.5,4.5,Fulham,23,0.90,17,0.59,18,0.54,22,1.02,22,0.85,21,0.68,21,0.90,18,0.36
M,614,Willian,5.5,5.5,Fulham,60,2.97,67,3.15,60,2.57,59,3.31,57,2.86,61,2.86,55,2.90,57,1.98
G,615,Kovár,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,616,Zakaria,5.0,5.0,Chelsea,0,0.00,38,1.42,38,1.50,31,1.17,28,1.09,33,1.26,32,1.16,34,1.24
F,617,Aubameyang,9.0,9.0,Chelsea,0,0.00,63,3.57,63,4.03,63,3.65,62,3.73,64,3.90,59,3.15,60,3.40
F,618,Vinícius,5.5,5.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.02,0,0.01,0,0.00
F,619,Gnonto,5.0,5.0,Leeds,0,0.00,16,0.96,15,0.83,12,0.66,12,0.66,13,0.81,13,0.63,13,0.85
M,620,Arthur,5.0,5.0,Liverpool,0,0.00,46,1.92,37,1.38,34,1.26,31,1.38,28,1.31,30,1.46,29,1.12
D,621,Badé,4.5,4.5,Nott'm Forest,16,0.52,17,0.44,17,0.56,23,0.64,22,0.55,22,0.44,25,0.47,21,0.70
D,622,Larios,4.0,4.0,Southampton,2,0.09,4,0.16,4,0.11,5,0.18,6,0.24,7,0.20,6,0.20,7,0.24
D,623,Caleta-Car,4.5,4.5,Southampton,40,1.18,56,2.21,55,0.83,55,1.78,55,1.98,54,1.31,56,1.66,55,1.75
M,624,Edozie,5.0,5.0,Southampton,3,0.21,4,0.31,6,0.35,7,0.45,7,0.47,7,0.41,8,0.46,8,0.48
G,10104,Mark Gillespie,99.9,99.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00,0,0.02,0,0.01
G,10133,Marcus Bettinelli,99.9,99.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,1,0.02,0,0.02
G,10150,Andy Lonergan,99.9,99.9,Everton,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00,0,0.01,1,0.03
D,10201,Teden Mengi,99.9,99.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,10202,Shola Shoretire,99.9,99.9,Man Utd,0,0.00,1,0.06,1,0.10,2,0.15,1,0.11,2,0.14,2,0.16,2,0.14
F,10232,Léo Bonatini,99.9,99.9,Wolves,2,0.11,2,0.09,2,0.10,2,0.12,3,0.14,3,0.18,3,0.16,3,0.17
D,10241,Benjamin Mendy,99.9,99.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,10260,Axel Tuanzebe,99.9,99.9,Man Utd,0,0.00,0,0.00,0,0.01,0,0.01,0,0.01,1,0.03,0,0.01,1,0.03
F,10263,Mason Greenwood,99.9,99.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,10264,Jed Steer,99.9,99.9,Aston Villa,0,0.01,0,0.00,0,0.01,0,0.01,1,0.03,0,0.02,0,0.01,0,0.01
G,10275,Jordan Smith,99.9,99.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00,0,0.01
M,10325,Matheus Nunes,99.9,99.9,Wolves,1,0.04,2,0.08,2,0.08,3,0.13,3,0.12,4,0.17,5,0.19,5,0.21
D,10338,Juan Larios,99.9,99.9,Southampton,1,0.02,2,0.06,2,0.05,2,0.07,3,0.08,2,0.06,2,0.06,3,0.08
M,10342,Boubacar Traoré,99.9,99.9,Wolves,8,0.32,11,0.44,13,0.51,13,0.58,13,0.51,13,0.55,16,0.63,15,0.63
F,10344,Carlos Vinícius,99.9,99.9,Fulham,16,0.79,18,0.85,21,0.90,18,0.96,18,0.89,24,1.07,20,1.00,19,0.74
D,10346,Serge Aurier,99.9,99.9,Nott'm Forest,2,0.07,14,0.47,24,1.00,29,1.03,29,0.89,34,0.82,34,0.74,33,1.39