Pos,ID,Name,BV,SV,Team,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,Elite%,Mins 4,Mins 5,Mins 6,Mins 7,Mins 8,Mins 9,Mins 10,Mins 11,Mins 12,Mins 13,Mins 14,Mins 15,EV4,EV5,EV6,EV7,EV8,EV9,EV10,EV11,EV12,EV13,EV14,EV15,Max EV,Max Mins,Sum EV,Sum Mins,Logic,PosPr,PosPrTeam
M,78,Semenyo,5.7,5.7,Bournemouth,85,3.37,79,3.02,78,3.62,77,3.91,75,3.64,73,3.54,73,3.63,72,3.81,71,3.03,71,3.65,73,3.14,0.46,85,81,79,78,77,75,73,73,72,71,71,73,3.37,3.25,3.02,3.62,3.91,3.64,3.54,3.63,3.81,3.03,3.65,3.14,3.91,85,41.61,908,TRUE,M5.7,M5.5Bournemouth
M,83,Tavernier,5.5,5.5,Bournemouth,78,3.13,74,2.9,71,3.37,71,3.65,70,3.44,69,3.39,70,3.43,68,3.7,69,2.97,68,3.53,69,3.02,0,78,74,74,71,71,70,69,70,68,69,68,69,3.13,3.03,2.9,3.37,3.65,3.44,3.39,3.43,3.7,2.97,3.53,3.02,3.7,78,39.56,851,TRUE,M5.5,M5.5Bournemouth
M,95,Jensen,5.3,5.3,Brentford,36,1.27,69,2.42,69,2.81,67,2.53,66,2.8,65,2.23,66,2.5,65,2.15,65,2.58,66,2.26,63,2.08,0,36,67,69,69,67,66,65,66,65,65,66,63,1.27,2.95,2.42,2.81,2.53,2.8,2.23,2.5,2.15,2.58,2.26,2.08,2.95,69,28.58,764,TRUE,M5.3,M5.5Brentford
M,106,Schade,5.3,5.3,Brentford,56,2.57,51,2.37,54,3.01,47,2.35,40,2.32,35,1.67,38,1.99,37,1.61,38,2.04,35,1.64,34,1.47,0,56,53,51,54,47,40,35,38,37,38,35,34,2.57,3.33,2.37,3.01,2.35,2.32,1.67,1.99,1.61,2.04,1.64,1.47,3.33,56,26.37,518,TRUE,M5.3,M5.5Brentford
M,135,Minteh,5.4,5.4,Brighton,50,2.52,37,1.66,35,1.7,38,2.03,36,2.47,36,1.85,35,2.01,35,2.06,35,1.92,36,2.16,36,1.83,0.01,50,39,37,35,38,36,36,35,35,35,36,36,2.52,2.54,1.66,1.7,2.03,2.47,1.85,2.01,2.06,1.92,2.16,1.83,2.54,50,24.75,448,TRUE,M5.4,M5.5Brighton
M,230,McNeil,5.6,5.6,Everton,88,3.68,82,3.62,82,3.18,81,3.65,81,2.99,78,3.7,80,2.87,78,2.43,80,3.17,80,2.38,80,3.46,0.03,88,84,82,82,81,81,78,80,78,80,80,80,3.68,3.55,3.62,3.18,3.65,2.99,3.7,2.87,2.43,3.17,2.38,3.46,3.7,88,38.68,974,TRUE,M5.6,M5.5Everton
M,240,Andreas,5.3,5.3,Fulham,74,3.71,73,3.85,71,3.15,70,3.94,70,2.92,68,3.41,71,2.86,67,2.51,66,4.03,68,2.78,67,3.59,0,74,74,73,71,70,70,68,71,67,66,68,67,3.71,3.29,3.85,3.15,3.94,2.92,3.41,2.86,2.51,4.03,2.78,3.59,4.03,74,40.04,839,TRUE,M5.3,M5.5Fulham
M,247,Iwobi,5.5,5.5,Fulham,84,3.68,81,3.77,80,3.09,77,3.79,79,2.9,76,3.35,77,2.76,77,2.56,76,3.91,76,2.73,76,3.51,0,84,83,81,80,77,79,76,77,77,76,76,76,3.68,3.29,3.77,3.09,3.79,2.9,3.35,2.76,2.56,3.91,2.73,3.51,3.91,84,39.34,942,TRUE,M5.5,M5.5Fulham
M,274,Hutchinson,5.3,5.3,Ipswich,81,3.57,76,3.42,74,2.58,71,2.88,71,2.71,71,2.96,71,3.04,71,2.82,71,2.89,70,2.13,69,2.65,0,81,79,76,74,71,71,71,71,71,71,70,69,3.57,2.92,3.42,2.58,2.88,2.71,2.96,3.04,2.82,2.89,2.13,2.65,3.57,81,34.57,875,TRUE,M5.3,M5.5Ipswich
M,298,Mavididi,5.3,5.3,Leicester,66,3.46,62,3.08,60,2.61,60,2.83,59,2.74,57,2.99,60,3.01,59,2.58,60,3.34,58,2.19,59,2.37,0.01,66,64,62,60,60,59,57,60,59,60,58,59,3.46,3.34,3.08,2.61,2.83,2.74,2.99,3.01,2.58,3.34,2.19,2.37,3.46,66,34.54,724,TRUE,M5.3,M5.5Leicester
M,434,Hudson-Odoi,5.4,5.4,Nott'm Forest,69,3.21,62,2.99,57,2.61,56,1.96,55,2.8,53,1.87,55,2.24,53,2.46,55,2.33,55,2.41,55,2.45,0,69,60,62,57,56,55,53,55,53,55,55,55,3.21,2.68,2.99,2.61,1.96,2.8,1.87,2.24,2.46,2.33,2.41,2.45,3.21,69,30.01,685,TRUE,M5.4,M5.5Nott'm Forest
M,612,Odobert,5.4,5.4,Spurs,0,0,31,1.84,41,2.62,40,1.65,41,2.32,41,2.21,40,2.16,39,2.35,41,1.99,42,2.16,43,2.67,0,0,15,31,41,40,41,41,40,39,41,42,43,0,0.81,1.84,2.62,1.65,2.32,2.21,2.16,2.35,1.99,2.16,2.67,2.67,43,22.78,414,TRUE,M5.4,M5.5Spurs
M,74,O.Dango,5,5,Bournemouth,44,1.97,47,1.95,50,2.42,47,2.47,48,2.45,47,2.35,48,2.44,48,2.65,49,2.21,52,2.71,48,2.17,0,44,46,47,50,47,48,47,48,48,49,52,48,1.97,2.02,1.95,2.42,2.47,2.45,2.35,2.44,2.65,2.21,2.71,2.17,2.71,52,27.81,574,TRUE,M5,M5Bournemouth
M,101,Nørgaard,4.8,4.8,Brentford,88,2.4,80,2.34,76,2.57,77,2.43,74,2.65,75,2.15,73,2.31,73,2,71,2.36,72,2.09,72,1.99,0,88,81,80,76,77,74,75,73,73,71,72,72,2.4,3,2.34,2.57,2.43,2.65,2.15,2.31,2,2.36,2.09,1.99,3,88,28.29,912,TRUE,M4.8,M5Brentford
M,314,Carvalho,4.8,4.8,Brentford,60,2.74,55,2.57,56,3.29,48,2.59,39,2.48,37,1.84,38,2.11,36,1.73,35,2.05,34,1.72,34,1.55,0.04,60,56,55,56,48,39,37,38,36,35,34,34,2.74,3.55,2.57,3.29,2.59,2.48,1.84,2.11,1.73,2.05,1.72,1.55,3.55,60,28.22,528,TRUE,M4.8,M5Brentford
M,168,Enzo,4.9,4.9,Chelsea,86,2.51,83,2.74,81,2.58,80,2.96,77,2.94,77,3.02,78,2.47,78,3.08,76,2.75,76,2.88,77,2.86,0,86,83,83,81,80,77,77,78,78,76,76,77,2.51,2.93,2.74,2.58,2.96,2.94,3.02,2.47,3.08,2.75,2.88,2.86,3.08,86,33.72,952,TRUE,M4.9,M5Chelsea
M,216,Wharton,4.9,4.9,Crystal Palace,81,2.57,74,2.46,73,2.51,73,2.26,70,2.42,72,2.43,70,2.03,70,2.17,71,2.1,70,2.24,69,2.72,0,81,76,74,73,73,70,72,70,70,71,70,69,2.57,2.4,2.46,2.51,2.26,2.42,2.43,2.03,2.17,2.1,2.24,2.72,2.72,81,28.31,869,TRUE,M4.9,M5Crystal Palace
M,205,Kamada,5.2,5.2,Crystal Palace,49,2.19,50,2.38,50,2.45,51,2.19,50,2.44,52,2.54,51,2,52,2.26,52,2.09,52,2.3,54,3.08,0,49,51,50,50,51,50,52,51,52,52,52,54,2.19,2.3,2.38,2.45,2.19,2.44,2.54,2,2.26,2.09,2.3,3.08,3.08,54,28.22,614,TRUE,M5.2,M5Crystal Palace
M,239,Adama,5.1,5.1,Fulham,70,3.39,66,3.42,61,2.71,60,3.32,58,2.42,59,2.91,63,2.46,60,2.23,59,3.42,59,2.41,60,3.11,0,70,66,66,61,60,58,59,63,60,59,59,60,3.39,2.94,3.42,2.71,3.32,2.42,2.91,2.46,2.23,3.42,2.41,3.11,3.42,70,34.74,741,TRUE,M5.1,M5Fulham
M,192,J.Ayew,5.2,5.2,Leicester,67,3.08,64,2.79,63,2.42,62,2.57,62,2.52,61,2.8,63,2.68,58,2.23,58,2.84,60,2,59,2.06,0,67,66,64,63,62,62,61,63,58,58,60,59,3.08,3.02,2.79,2.42,2.57,2.52,2.8,2.68,2.23,2.84,2,2.06,3.08,67,31.01,743,TRUE,M5.2,M5Leicester
M,323,Gravenberch,5,5,Liverpool,80,3.04,74,3.02,76,3.05,72,3.05,74,2.47,73,2.65,70,2.81,71,2.87,71,2.49,70,3.11,71,2.72,0,80,79,74,76,72,74,73,70,71,71,70,71,3.04,2.42,3.02,3.05,3.05,2.47,2.65,2.81,2.87,2.49,3.11,2.72,3.11,80,33.7,881,TRUE,M5,M5Liverpool
M,378,Mainoo,5.2,5.2,Man Utd,82,2.81,68,2.15,69,2.54,69,2.31,67,2.41,70,1.9,70,2.39,71,1.85,71,2.42,71,2.3,72,2.36,0,82,69,68,69,69,67,70,70,71,71,71,72,2.81,2.14,2.15,2.54,2.31,2.41,1.9,2.39,1.85,2.42,2.3,2.36,2.81,82,27.58,849,TRUE,M5.2,M5Man Utd
M,364,Amad,5,5,Man Utd,41,2.47,39,2.14,38,2.5,39,2.21,40,2.52,38,1.62,40,2.33,38,1.61,38,2.38,39,2.18,40,2.31,0,41,36,39,38,39,40,38,40,38,38,39,40,2.47,1.88,2.14,2.5,2.21,2.52,1.62,2.33,1.61,2.38,2.18,2.31,2.52,41,26.15,466,TRUE,M5,M5Man Utd
M,423,Anderson,5,5,Nott'm Forest,79,2.73,75,2.71,60,2.23,57,1.77,57,2.41,55,1.65,53,1.85,53,2.07,53,1.98,53,1.98,52,1.96,0,79,58,75,60,57,57,55,53,53,53,53,52,2.73,2.21,2.71,2.23,1.77,2.41,1.65,1.85,2.07,1.98,1.98,1.96,2.73,79,25.55,705,TRUE,M5,M5Nott'm Forest
M,432,Elanga,5.2,5.2,Nott'm Forest,54,2.72,52,2.77,45,2.19,44,1.7,43,2.34,44,1.62,42,1.87,43,2.13,44,2.02,41,1.97,43,2.07,0,54,43,52,45,44,43,44,42,43,44,41,43,2.72,2.06,2.77,2.19,1.7,2.34,1.62,1.87,2.13,2.02,1.97,2.07,2.77,54,25.46,538,TRUE,M5.2,M5Nott'm Forest
M,557,Mario Jr.,5,5,Wolves,84,2.28,81,2.64,77,2.85,75,2.17,72,2.41,73,2.3,68,2.06,71,2.52,71,2.26,71,2.26,71,1.95,0,84,83,81,77,75,72,73,68,71,71,71,71,2.28,2.36,2.64,2.85,2.17,2.41,2.3,2.06,2.52,2.26,2.26,1.95,2.85,84,28.06,897,TRUE,M5,M5Wolves
M,16,Rice,6.3,6.3,Arsenal,90,3.3,83,2.78,81,2.56,80,3.13,78,2.77,78,2.95,77,2.62,76,3.08,77,2.65,76,3.18,75,2.71,0,90,86,83,81,80,78,78,77,76,77,76,75,3.3,2.94,2.78,2.56,3.13,2.77,2.95,2.62,3.08,2.65,3.18,2.71,3.3,90,34.67,957,TRUE,M6.3,M6.5Arsenal
M,28,Bailey,6.3,6.3,Aston Villa,65,3.15,55,2.69,52,2.28,52,3.1,52,2.47,51,3.23,51,3.68,53,2.73,53,2.39,50,2.54,49,2.9,0,65,56,55,52,52,52,51,51,53,53,50,49,3.15,3.4,2.69,2.28,3.1,2.47,3.23,3.68,2.73,2.39,2.54,2.9,3.68,65,34.56,639,TRUE,M6.3,M6.5Aston Villa
M,136,Mitoma,6.6,6.6,Brighton,85,3.64,80,2.87,78,2.98,77,3.53,76,4.54,75,3.2,74,3.57,74,3.7,76,3.4,72,3.83,76,3.18,0,85,82,80,78,77,76,75,74,74,76,72,76,3.64,4.5,2.87,2.98,3.53,4.54,3.2,3.57,3.7,3.4,3.83,3.18,4.54,85,42.94,925,TRUE,M6.6,M6.5Brighton
M,177,Madueke,6.5,6.5,Chelsea,71,2.95,73,3.4,67,3.01,64,3.59,66,3.75,64,3.83,64,3.06,62,3.84,63,3.37,62,3.48,62,3.49,0,71,67,73,67,64,66,64,64,62,63,62,62,2.95,3.49,3.4,3.01,3.59,3.75,3.83,3.06,3.84,3.37,3.48,3.49,3.84,73,41.26,785,TRUE,M6.5,M6.5Chelsea
M,386,Sancho,6.4,6.4,Chelsea,67,2.8,0,0,65,2.93,63,3.5,62,3.56,62,3.57,62,2.91,61,3.63,62,3.35,60,3.32,61,3.42,0,67,66,0,65,63,62,62,62,61,62,60,61,2.8,3.48,0,2.93,3.5,3.56,3.57,2.91,3.63,3.35,3.32,3.42,3.63,67,36.47,691,TRUE,M6.4,M6.5Chelsea
M,336,Szoboszlai,6.5,6.5,Liverpool,68,3.59,63,3.65,62,3.53,59,3.59,60,2.73,59,2.96,59,3.28,60,3.41,58,2.83,59,3.79,57,2.99,0,68,65,63,62,59,60,59,59,60,58,59,57,3.59,2.65,3.65,3.53,3.59,2.73,2.96,3.28,3.41,2.83,3.79,2.99,3.79,68,39,729,TRUE,M6.5,M6.5Liverpool
M,329,Mac Allister,6.3,6.3,Liverpool,80,3.29,77,3.44,76,3.48,73,3.5,74,2.71,74,2.97,73,3.17,71,3.24,72,2.77,70,3.63,73,3.04,0,80,78,77,76,73,74,74,73,71,72,70,73,3.29,2.55,3.44,3.48,3.5,2.71,2.97,3.17,3.24,2.77,3.63,3.04,3.63,80,37.79,891,TRUE,M6.3,M6.5Liverpool
M,342,Bernardo,6.5,6.5,Man City,60,3.21,55,2.76,56,2.63,57,2.98,55,2.21,55,3.08,52,2.53,55,2.97,54,2.59,53,3.15,55,2.93,0,60,55,55,56,57,55,55,52,55,54,53,55,3.21,3.27,2.76,2.63,2.98,2.21,3.08,2.53,2.97,2.59,3.15,2.93,3.27,60,34.31,662,TRUE,M6.5,M6.5Man City
M,571,Sávio,6.5,6.5,Man City,51,3.24,46,2.78,47,2.73,44,2.75,46,2.22,46,3.03,46,2.68,45,2.94,43,2.48,44,3.12,44,2.79,0,51,46,46,47,44,46,46,46,45,43,44,44,3.24,3.3,2.78,2.73,2.75,2.22,3.03,2.68,2.94,2.48,3.12,2.79,3.3,51,34.06,548,TRUE,M6.5,M6.5Man City
M,372,Garnacho,6.3,6.3,Man Utd,57,3.35,72,3.67,70,4.29,68,3.76,68,4.18,68,2.61,67,3.74,67,2.49,65,3.9,69,3.63,70,3.82,0,57,73,72,70,68,68,68,67,67,65,69,70,3.35,3.5,3.67,4.29,3.76,4.18,2.61,3.74,2.49,3.9,3.63,3.82,4.29,73,42.94,814,TRUE,M6.3,M6.5Man Utd
M,392,Barnes,6.5,6.5,Newcastle,68,3.98,56,2.55,56,2.93,55,3.29,56,2.9,54,2.65,56,3.03,55,3.65,55,3.21,55,3.16,54,2.74,0,68,58,56,56,55,56,54,56,55,55,55,54,3.98,2.75,2.55,2.93,3.29,2.9,2.65,3.03,3.65,3.21,3.16,2.74,3.98,68,36.84,678,TRUE,M6.5,M6.5Newcastle
M,394,Bruno G.,6.3,6.3,Newcastle,90,3.42,85,2.65,82,2.85,80,3.24,80,2.75,77,2.54,77,2.69,76,3.31,74,2.87,77,2.96,75,2.46,0,90,87,85,82,80,80,77,77,76,74,77,75,3.42,2.72,2.65,2.85,3.24,2.75,2.54,2.69,3.31,2.87,2.96,2.46,3.42,90,34.46,960,TRUE,M6.3,M6.5Newcastle
M,433,Gibbs-White,6.3,6.3,Nott'm Forest,63,3.04,80,4,76,3.48,75,2.5,74,3.9,73,2.35,72,2.82,71,3.3,71,3.06,71,3.16,71,3.13,0,63,78,80,76,75,74,73,72,71,71,71,71,3.04,3.49,4,3.48,2.5,3.9,2.35,2.82,3.3,3.06,3.16,3.13,4,80,38.23,875,TRUE,M6.3,M6.5Nott'm Forest
M,491,Johnson,6.5,6.5,Spurs,75,4.69,52,3.29,51,3.7,51,2.2,51,3.15,50,2.89,50,2.92,50,3.3,48,2.57,50,2.79,52,3.65,0.06,75,63,52,51,51,51,50,50,50,48,50,52,4.69,3.3,3.29,3.7,2.2,3.15,2.89,2.92,3.3,2.57,2.79,3.65,4.69,75,38.45,643,TRUE,M6.5,M6.5Spurs
M,525,Kudus,6.3,6.3,West Ham,78,3.22,72,3.17,69,3.77,71,2.97,70,2.73,69,3.29,68,3.77,68,3.02,67,3.28,68,3.47,69,2.84,0,78,74,72,69,71,70,69,68,68,67,68,69,3.22,3.54,3.17,3.77,2.97,2.73,3.29,3.77,3.02,3.28,3.47,2.84,3.77,78,39.07,843,TRUE,M6.3,M6.5West Ham
M,19,Smith Rowe,5.8,5.8,Fulham,76,3.74,70,3.81,69,3.09,68,3.81,66,2.79,66,3.37,67,2.71,64,2.46,67,4.05,66,2.71,65,3.48,0.06,76,73,70,69,68,66,66,67,64,67,66,65,3.74,3.31,3.81,3.09,3.81,2.79,3.37,2.71,2.46,4.05,2.71,3.48,4.05,76,39.33,817,TRUE,M5.8,M6Fulham
M,403,Joelinton,6,6,Newcastle,69,3.04,54,1.92,54,2.09,55,2.48,58,2.23,59,2.19,59,2.34,57,2.75,60,2.54,59,2.5,60,2.21,0,69,53,54,54,55,58,59,59,57,60,59,60,3.04,1.96,1.92,2.09,2.48,2.23,2.19,2.34,2.75,2.54,2.5,2.21,3.04,69,28.25,697,TRUE,M6,M6Newcastle
M,531,Ward-Prowse,6.2,6.2,Nott'm Forest,0,0,0,0,74,2.98,72,2.18,69,3.09,67,1.99,67,2.36,66,2.67,63,2.44,64,2.51,63,2.5,0,0,76,0,74,72,69,67,67,66,63,64,63,0,2.98,0,2.98,2.18,3.09,1.99,2.36,2.67,2.44,2.51,2.5,3.09,76,25.7,681,TRUE,M6.2,M6Nott'm Forest
M,492,Kulusevski,6.2,6.2,Spurs,82,4.05,76,3.68,72,3.95,73,2.43,70,3.39,73,3.23,70,3.23,69,3.53,68,2.78,66,2.95,68,3.7,0,82,78,76,72,73,70,73,70,69,68,66,68,4.05,3.22,3.68,3.95,2.43,3.39,3.23,3.23,3.53,2.78,2.95,3.7,4.05,82,40.14,865,TRUE,M6.2,M6Spurs
M,509,Werner,6.2,6.2,Spurs,58,4.03,13,0.93,11,0.94,12,0.62,13,0.98,13,0.91,15,1.06,15,1.14,14,0.89,15,1.02,16,1.31,0,58,25,13,11,12,13,13,15,15,14,15,16,4.03,1.56,0.93,0.94,0.62,0.98,0.91,1.06,1.14,0.89,1.02,1.31,4.03,58,15.39,220,TRUE,M6.2,M6Spurs
M,527,L.Paquetá,5.9,5.9,West Ham,73,3.12,71,3.08,67,3.75,69,3,68,2.8,66,3.3,67,3.79,67,3.05,67,3.41,67,3.43,67,2.88,0,73,70,71,67,69,68,66,67,67,67,67,67,3.12,3.53,3.08,3.75,3,2.8,3.3,3.79,3.05,3.41,3.43,2.88,3.79,73,39.14,819,TRUE,M5.9,M6West Ham
M,550,Hee Chan,6.1,6.1,Wolves,28,1.39,33,1.94,33,2.24,34,1.71,35,2.07,34,1.86,35,1.85,36,2.34,36,2.03,36,2.04,36,1.75,0,28,32,33,33,34,35,34,35,36,36,36,36,1.39,1.64,1.94,2.24,1.71,2.07,1.86,1.85,2.34,2.03,2.04,1.75,2.34,36,22.86,408,TRUE,M6.1,M6Wolves
M,99,Mbeumo,7.5,7.3,Brentford,88,4.59,83,4.32,80,5.3,79,4.48,77,5.32,76,3.9,77,4.67,76,3.65,77,4.7,77,3.9,74,3.39,0.98,88,84,83,80,79,77,76,77,76,77,77,74,4.59,6.22,4.32,5.3,4.48,5.32,3.9,4.67,3.65,4.7,3.9,3.39,6.22,88,54.44,948,TRUE,M7.3,M7.5Brentford
M,317,Diogo J.,7.4,7.4,Liverpool,54,3.54,53,3.73,52,3.7,53,3.87,53,2.8,51,3.08,52,3.48,50,3.48,51,2.99,52,4.14,50,3.18,0.02,54,56,53,52,53,53,51,52,50,51,52,50,3.54,2.64,3.73,3.7,3.87,2.8,3.08,3.48,3.48,2.99,4.14,3.18,4.14,56,40.63,627,TRUE,M7.4,M7.5Liverpool
M,398,Gordon,7.3,7.3,Newcastle,86,5.18,82,3.33,79,3.69,77,4.36,80,3.72,79,3.44,78,3.79,78,4.73,77,4.04,77,4.1,77,3.42,0,86,82,82,79,77,80,79,78,78,77,77,77,5.18,3.54,3.33,3.69,4.36,3.72,3.44,3.79,4.73,4.04,4.1,3.42,5.18,86,47.34,952,TRUE,M7.3,M7.5Newcastle
M,494,Maddison,7.5,7.5,Spurs,75,4.71,72,4.28,71,4.9,71,2.75,70,4.09,70,3.84,69,3.83,67,4.2,69,3.42,67,3.53,67,4.6,0.01,75,73,72,71,71,70,70,69,67,69,67,67,4.71,3.68,4.28,4.9,2.75,4.09,3.84,3.83,4.2,3.42,3.53,4.6,4.9,75,47.83,841,TRUE,M7.5,M7.5Spurs
M,514,Bowen,7.4,7.4,West Ham,88,3.99,81,3.92,81,5.04,80,3.75,80,3.44,79,4.25,77,4.89,78,3.9,79,4.38,76,4.49,76,3.56,0.02,88,84,81,81,80,80,79,77,78,79,76,76,3.99,4.6,3.92,5.04,3.75,3.44,4.25,4.89,3.9,4.38,4.49,3.56,5.04,88,50.21,959,TRUE,M7.4,M7.5West Ham
M,9,Martinelli,7,7,Arsenal,69,4.08,59,3.29,62,3.16,54,3.48,51,3.05,51,3.19,47,2.65,47,3.26,50,2.84,49,3.48,50,3.01,0,69,63,59,62,54,51,51,47,47,50,49,50,4.08,3.4,3.29,3.16,3.48,3.05,3.19,2.65,3.26,2.84,3.48,3.01,4.08,69,38.89,652,TRUE,M7,M7Arsenal
M,23,Trossard,6.9,6.9,Arsenal,70,4.17,47,2.71,45,2.4,40,2.71,41,2.5,38,2.5,38,2.21,37,2.71,37,2.18,37,2.83,37,2.3,0,70,57,47,45,40,41,38,38,37,37,37,37,4.17,3.13,2.71,2.4,2.71,2.5,2.5,2.21,2.71,2.18,2.83,2.3,4.17,70,32.35,524,TRUE,M6.9,M7Arsenal
M,199,Eze,6.8,6.8,Crystal Palace,89,4.36,81,4.49,80,4.61,80,3.88,80,4.62,79,4.43,80,3.46,80,3.92,81,3.58,79,4.1,79,5.61,0.35,89,85,81,80,80,80,79,80,80,81,79,79,4.36,4.44,4.49,4.61,3.88,4.62,4.43,3.46,3.92,3.58,4.1,5.61,5.61,89,51.5,973,TRUE,M6.8,M7Crystal Palace
M,385,Rashford,6.9,6.9,Man Utd,69,4.75,62,3.72,62,4.61,61,3.89,60,4.39,60,2.7,59,3.94,60,2.6,61,4.3,60,3.81,59,3.88,0,69,64,62,62,61,60,60,59,60,61,60,59,4.75,3.59,3.72,4.61,3.89,4.39,2.7,3.94,2.6,4.3,3.81,3.88,4.75,69,46.18,737,TRUE,M6.9,M7Man Utd
M,13,Ødegaard,8.2,8.2,Arsenal,0,0,68,3.42,83,3.87,83,4.96,82,4.35,83,4.81,83,4.2,82,5.28,81,4.19,82,5.42,82,4.34,0,0,32,68,83,83,82,83,83,82,81,82,82,0,1.64,3.42,3.87,4.96,4.35,4.81,4.2,5.28,4.19,5.42,4.34,5.42,83,46.48,841,TRUE,M8.2,M8Arsenal
M,327,Luis Díaz,8.1,8.1,Liverpool,56,3.36,60,3.81,62,3.87,57,3.88,56,2.78,56,3.12,55,3.34,57,3.57,57,3.06,55,4.06,55,3.23,0.26,56,60,60,62,57,56,56,55,57,57,55,55,3.36,2.61,3.81,3.87,3.88,2.78,3.12,3.34,3.57,3.06,4.06,3.23,4.06,62,40.69,686,TRUE,M8.1,M8Liverpool
M,366,B.Fernandes,8.2,8.2,Man Utd,84,5.68,80,4.71,79,5.62,79,4.71,77,5.39,78,3.3,76,4.89,78,3.15,76,5.06,75,4.49,76,4.74,0.32,84,83,80,79,79,77,78,76,78,76,75,76,5.68,4.35,4.71,5.62,4.71,5.39,3.3,4.89,3.15,5.06,4.49,4.74,5.68,84,56.09,941,TRUE,M8.2,M8Man Utd
M,345,De Bruyne,9.4,9.4,Man City,27,1.95,73,4.78,71,4.38,68,4.74,67,3.5,66,4.92,68,4.27,65,4.75,66,4.05,63,5.03,66,4.76,0,27,69,73,71,68,67,66,68,65,66,63,66,1.95,5.44,4.78,4.38,4.74,3.5,4.92,4.27,4.75,4.05,5.03,4.76,5.44,73,52.57,769,TRUE,M9.4,M9.5Man City
M,348,Foden,9.2,9.2,Man City,72,5.25,73,4.71,72,4.45,71,4.96,71,3.67,70,5.09,71,4.49,69,4.96,69,4.27,69,5.53,69,4.83,0.02,72,74,73,72,71,71,70,71,69,69,69,69,5.25,5.79,4.71,4.45,4.96,3.67,5.09,4.49,4.96,4.27,5.53,4.83,5.79,74,58,850,TRUE,M9.2,M9Man City